Composers,Composer last name,Famous violinists and pianists,Musical instrument,'Artist, conductor, orchestra, piece name mentioned',Genre,Piece type,completeness
Salvatore Pappalardo ,Pappalardo ,,,,,,
Domenico Paradies  ,Paradies  ,,,,,,
Maria Theresa von Paradis ,Theresa von Paradis ,,,,,,
Paul Paray ,Paray ,,,,,,
Claudio Pari ,Pari ,,,,,,
Maria Hester Park ,Hester Park ,,,,,,
Horatio William Parker ,William Parker ,,,,,,
Charles Hubert Hastings Parry ,Hubert Hastings Parry ,,,,,,
Michael Parsons ,Parsons ,,,,,,
Robert Parsons ,Parsons ,,,,,,
Arvo Pärt ,Pärt ,,,,,,
Harry Partch ,Partch ,,,,,,
Thomas Pasatieri ,Pasatieri ,,,,,,
Vasily Pashkevich ,Pashkevich ,,,,,,
'Marc''Antonio Pasqualini ',Pasqualini ,,,,,,
Bernardo Pasquini ,Pasquini ,,,,,,
Pierre Passereau ,Passereau ,,,,,,
Georg von Pasterwitz ,von Pasterwitz ,,,,,,
Robert Paterson ,Paterson ,,,,,,
Carlos Patiño ,Patiño ,,,,,,
Paul Patterson ,Patterson ,,,,,,
Paul I Esterházy of Galántha ,I Esterházy of Galántha ,,,,,,
Jiří Pauer ,Pauer ,,,,,,
Stephen Paulus ,Paulus ,,,,,,
Conrad Paumann ,Paumann ,,,,,,
Alla Pavlova ,Pavlova ,,,,,,
Anthony Payne ,Payne ,,,,,,
Juan Carlos Paz ,Carlos Paz ,,,,,,
Mogens Pedersøn ,Pedersøn ,,,,,,
Carlo Pedini ,Pedini ,,,,,,
Teodorico Pedrini ,Pedrini ,,,,,,
Carlo Pedrotti ,Pedrotti ,,,,,,
Martin Peerson ,Peerson ,,,,,,
Flor Peeters ,Peeters ,,,,,,
Dora Pejačević ,Pejačević ,,,,,,
Bartłomiej Pękiel ,Pękiel ,,,,,,
Georgs Pelēcis ,Pelēcis ,,,,,,
Jorge Peña Hen ,Peña Hen ,,,,,,
Francisco de Peñalosa ,de Peñalosa ,,,,,,
James Penberthy ,Penberthy ,,,,,,
Krzysztof Penderecki ,Penderecki ,,,,,,
Tomaž Pengov ,Pengov ,,,,,,
Ernst Pepping ,Pepping ,,,,,,
Johann Christoph Pepusch ,Christoph Pepusch ,,,,,,
Davide Perez ,Perez ,,,,,,
Juan Pérez de Gijón ,Pérez de Gijón ,,,,,,
Giovanni Battista Pergolesi ,Battista Pergolesi ,,,,,,
Jacopo Peri ,Peri ,,,,,,
Scott Perkins ,Perkins ,,,,,,
George Perle ,Perle ,,,,,,
François-Louis Perne ,Perne ,,,,,,
Lorenzo Perosi ,Perosi ,,,,,,
Pérotin ,,,,,,,
William P. Perry ,P. Perry ,,,,,,
Giuseppe Persiani ,Persiani ,,,,,,
Vincent Persichetti ,Persichetti ,,,,,,
Giacomo Antonio Perti ,Antonio Perti ,,,,,,
Giovanni Battista Pescetti ,Battista Pescetti ,,,,,,
Michele Pesenti ,Pesenti ,,,,,,
Oto Pestner ,Pestner ,,,,,,
Emile Pessard ,Pessard ,,,,,,
Johann Friedrich Peter ,Friedrich Peter ,,,,,,
Norbert Walter Peters ,Walter Peters ,,,,,,
David Petersen ,Petersen ,,,,,,
Wilhelm Petersen ,Petersen ,,,,,,
Wilhelm Peterson-Berger ,Peterson-Berger ,,,,,,
Goffredo Petrassi ,Petrassi ,,,,,,
Errico Petrella ,Petrella ,,,,,,
Albena Petrovic-Vratchanska ,Petrovic-Vratchanska ,,,,,,
Allan Pettersson ,Pettersson ,,,,,,
Christian Petzold ,Petzold ,,,,,,
Paul Peuerl ,Peuerl ,,,,,,
Andreas Pevernage ,Pevernage ,,,,,,
Johann Christoph Pez ,Christoph Pez ,,,,,,
Johann Christoph Pezel ,Christoph Pezel ,,,,,,
Augustin Pfleger ,Pfleger ,,,,,,
Hans Pfitzner ,Pfitzner ,,,,,,
Ferdinand Pfohl ,Pfohl ,,,,,,
P. Q. Phan ,Q. Phan ,,,,,,
Barrington Pheloung ,Pheloung ,,,,,,
Anne Danican Philidor ,Danican Philidor ,,,,,,
François-André Danican Philidor ,Danican Philidor ,,,,,,
Philippe le Chancelier ,le Chancelier ,,,,,,
Michel Philippot ,Philippot ,,,,,,
Art Phillips ,Phillips ,,,,,,
Peter Philips ,Philips ,,,,,,
Dominique Phinot ,Phinot ,,,,,,
Carlo Alfredo Piatti ,Alfredo Piatti ,,,,,,
Ástor Piazzolla ,Piazzolla ,,,,,,
Giovanni Picchi ,Picchi ,,,,,,
Alessandro Piccinini ,Piccinini ,,,,,,
Niccolò Piccinni ,Piccinni ,,,,,,
Václav Pichl ,Pichl ,,,,,,
John Pickard ,Pickard ,,,,,,
Tobias Picker ,Picker ,,,,,,
Johann Gottfried Piefke ,Gottfried Piefke ,,,,,,
Gabriel Pierné ,Pierné ,,,,,,
Maestro Piero ,Piero ,,,,,,
Willem Pijper ,Pijper ,,,,,,
Mario Pilati ,Pilati ,,,,,,
Francis Pilkington ,Pilkington ,,,,,,
Daniel Pinkham ,Pinkham ,,,,,,
Maria Teresa Agnesi Pinottini ,Teresa Agnesi Pinottini ,,,,,,
George Pinto ,Pinto ,,,,,,
Matthias Pintscher ,Pintscher ,,,,,,
Nicola Piovani ,Piovani ,,,,,,
Matthaeus Pipelare ,Pipelare ,,,,,,
Bernardo Pisano ,Pisano ,,,,,,
Johann Georg Pisendel ,Georg Pisendel ,,,,,,
Francesco Antonio Pistocchi ,Antonio Pistocchi ,,,,,,
Walter Piston ,Piston ,,,,,,
Thomas Pitfield ,Pitfield ,,,,,,
Giuseppe Ottavio Pitoni ,Ottavio Pitoni ,,,,,,
Johann Peter Pixis ,Peter Pixis ,,,,,,
Ildebrando Pizzetti ,Pizzetti ,,,,,,
Joan Baptista Pla ,Baptista Pla ,,,,,,
Robert Planquette ,Planquette ,,,,,,
Peter Planyavsky ,Planyavsky ,,,,,,
Pietro Platania ,Platania ,,,,,,
Giovanni Benedetto Platti ,Benedetto Platti ,,,,,,
Ignaz Pleyel ,Pleyel ,,,,,,
John Plummer ,Plummer ,,,,,,
Ludvík Podéšť  ,Podéšť  ,,,,,,
Alessandro Poglietti ,Poglietti ,,,,,,
David Pohle ,Pohle ,,,,,,
František Xaver Pokorný ,Xaver Pokorný ,,,,,,
Madame Poldowski  ,Poldowski  ,,,,,,
Carlo Francesco Pollarolo ,Francesco Pollarolo ,,,,,,
Ignazio Pollice ,Pollice ,,,,,,
Doc Pomus ,Pomus ,,,,,,
Manuel Ponce ,Ponce ,,,,,,
Amilcare Ponchielli ,Ponchielli ,,,,,,
Marcel Poot ,Poot ,,,,,,
Enno Poppe ,Poppe ,,,,,,
David Popper ,Popper ,,,,,,
Nicola Porpora ,Porpora ,,,,,,
Costanzo Porta ,Porta ,,,,,,
Giovanni Porta ,Porta ,,,,,,
Cole Porter ,Porter ,,,,,,
Quincy Porter ,Porter ,,,,,,
Rachel Portman ,Portman ,,,,,,
Marcos Portugal ,Portugal ,,,,,,
Isaac Posch ,Posch ,,,,,,
Edouard Potjes ,Potjes ,,,,,,
Cipriani Potter ,Potter ,,,,,,
Francis Poulenc ,Poulenc ,,,,,,
Henri Pousseur ,Pousseur ,,,,,,
Jonathan Powell ,Powell ,,,,,,
Mel Powell ,Powell ,,,,,,
Leonel Power ,Power ,,,,,,
Gerhard Präsent ,Präsent ,,,,,,
Ferdinand Praeger ,Praeger ,,,,,,
Hieronymus Praetorius ,Praetorius ,,,,,,
Jacob Praetorius ,Praetorius ,,,,,,
Michael Praetorius ,Praetorius ,,,,,,
Luca Antonio Predieri ,Antonio Predieri ,,,,,,
Zbigniew Preisner ,Preisner ,,,,,,
Thomas Preston ,Preston ,,,,,,
André Previn ,Previn ,,,,,,
Florence Beatrice Price ,Beatrice Price ,,,,,,
Maui Dalvanius Prime ,Dalvanius Prime ,,,,,,
Alfred Prinz ,Prinz ,,,,,,
Johannes Prioris ,Prioris ,,,,,,
Giovanni Priuli ,Priuli ,,,,,,
Simon Proctor ,Proctor ,,,,,,
Sergei Prokofiev ,Prokofiev ,,,,,,
Francesco Provenzale ,Provenzale ,,,,,,
Peter Przystaniak  ,Przystaniak  ,,,,,,
John Psathas ,Psathas ,,,,,,
Giacomo Puccini ,Puccini ,,,,,,
Gaetano Pugnani ,Pugnani ,,,,,,
Cesare Pugni ,Pugni ,,,,,,
Raoul Pugno ,Pugno ,,,,,,
Puẖiya  , ,,,,,,
Joan Pau Pujol ,Pau Pujol ,,,,,,
Johannes Pullois ,Pullois ,,,,,,
Giovanni Punto  ,Punto  ,,,,,,
Daniel Purcell ,Purcell ,,,,,,
Henry Purcell ,Purcell ,,,,,,
Kevin Puts ,Puts ,,,,,,
Veli-Matti Puumala ,Puumala ,,,,,,
Pycard  , ,,,,,,
Qu Xiaosong ,Xiaosong ,,,,,,
Qu Xixian ,Xixian ,,,,,,
Johannes de Quadris ,de Quadris ,,,,,,
Paolo Quagliati ,Quagliati ,,,,,,
Johann Joachim Quantz ,Joachim Quantz ,,,,,,
Joseph Quesnel ,Quesnel ,,,,,,
Alfred Quidant ,Quidant ,,,,,,
Roger Quilter ,Quilter ,,,,,,
Marie-Anne-Catherine Quinault ,Quinault ,,,,,,
Lucia Quinciani ,Quinciani ,,,,,,
Marcel Quinet ,Quinet ,,,,,,
Daniel Patrick Quinn ,Patrick Quinn ,,,,,,
Manuel Quiroga ,Quiroga ,,,,,,
Manuel José de Quirós ,José de Quirós ,,,,,,
Dick Raaijmakers ,Raaijmakers ,,,,,,
Henri Rabaud ,Rabaud ,,,,,,
Alexandre Rabinovitch-Barakovsky ,Rabinovitch-Barakovsky ,,,,,,
Folke Rabe ,Rabe ,,,,,,
Peer Raben ,Raben ,,,,,,
Sergei Rachmaninoff ,Rachmaninoff ,,,,,,
Charles Racquet ,Racquet ,,,,,,
Mikołaj Radomski  ,Radomski  ,,,,,,
Jean-Théodore Radoux ,Radoux ,,,,,,
Horațiu Rădulescu ,Rădulescu ,,,,,,
Joachim Raff ,Raff ,,,,,,
Assi Rahbani ,Rahbani ,,,,,,
Mansour Rahbani ,Rahbani ,,,,,,
A. R. Rahman ,R. Rahman ,,,,,,
Pietro Raimondi ,Raimondi ,,,,,,
Ralph Rainger ,Rainger ,,,,,,
Tomi Räisänen ,Räisänen ,,,,,,
André Raison ,Raison ,,,,,,
Yuvan Shankar Raja ,Shankar Raja ,,,,,,
Thomas Rajna ,Rajna ,,,,,,
Ľudovít Rajter  ,Rajter  ,,,,,,
Jean-Philippe Rameau ,Rameau ,,,,,,
Ariel Ramírez ,Ramírez ,,,,,,
Mattio Rampollini ,Rampollini ,,,,,,
Robert Ramsey ,Ramsey ,,,,,,
Shulamit Ran ,Ran ,,,,,,
Bernard Rands ,Rands ,,,,,,
Ture Rangström ,Rangström ,,,,,,
György Ránki ,Ránki ,,,,,,
Günter Raphael ,Raphael ,,,,,,
Andreas Raselius ,Raselius ,,,,,,
Francesco Rasi ,Rasi ,,,,,,
Karl Aage Rasmussen ,Aage Rasmussen ,,,,,,
Valentin Rathgeber ,Rathgeber ,,,,,,
Hermann Raupach ,Raupach ,,,,,,
Einojuhani Rautavaara ,Rautavaara ,,,,,,
Maurice Ravel ,Ravel ,,,,,,
Thomas Ravenscroft ,Ravenscroft ,,,,,,
Alan Rawsthorne ,Rawsthorne ,,,,,,
Emma Marcy Raymond ,Marcy Raymond ,,,,,,
Fred Raymond ,Raymond ,,,,,,
Ray Reach ,Reach ,,,,,,
François Rebel ,Rebel ,,,,,,
Jean-Féry Rebel ,Rebel ,,,,,,
João Lourenço Rebelo ,Lourenço Rebelo ,,,,,,
John Redford ,Redford ,,,,,,
Hans Redlich ,Redlich ,,,,,,
Bernd Redmann ,Redmann ,,,,,,
Thomas German Reed ,German Reed ,,,,,,
William Reed ,Reed ,,,,,,
Emil Reesen ,Reesen ,,,,,,
Max Reger ,Reger ,,,,,,
Johannes Regis  ,Regis  ,,,,,,
Jacob Regnart ,Regnart ,,,,,,
Giulio Regondi ,Regondi ,,,,,,
Karin Rehnqvist ,Rehnqvist ,,,,,,
Steve Reich ,Reich ,,,,,,
Anton Reicha ,Reicha ,,,,,,
Josef Reicha ,Reicha ,,,,,,
Johann Friedrich Reichardt ,Friedrich Reichardt ,,,,,,
Antonín Reichenauer ,Reichenauer ,,,,,,
Aribert Reimann ,Reimann ,,,,,,
Jan Adam Reincken ,Adam Reincken ,,,,,,
Alexander Reinagle ,Reinagle ,,,,,,
Carl Reinecke ,Reinecke ,,,,,,
Heinrich Reinhardt ,Reinhardt ,,,,,,
Carl Martin Reinthaler ,Martin Reinthaler ,,,,,,
Niki Reiser ,Reiser ,,,,,,
Carl Gottlieb Reissiger ,Gottlieb Reissiger ,,,,,,
Sergio Rendine ,Rendine ,,,,,,
Leon René ,René ,,,,,,
Dino Residbegovic ,Residbegovic ,,,,,,
Ottorino Respighi ,Respighi ,,,,,,
Julius Reubke ,Reubke ,,,,,,
Peter Reulein ,Reulein ,,,,,,
Esaias Reusner ,Reusner ,,,,,,
Georg Reutter ,Reutter ,,,,,,
Georg Reutter  ,Reutter  ,,,,,,
Hermann Reutter ,Reutter ,,,,,,
Silvestre Revueltas ,Revueltas ,,,,,,
Cemal Reşit Rey ,Reşit Rey ,,,,,,
Jean-Baptiste Rey ,Rey ,,,,,,
Ernest Reyer ,Reyer ,,,,,,
Alfred Reynolds ,Reynolds ,,,,,,
Roger Reynolds ,Reynolds ,,,,,,
Emil von Reznicek ,von Reznicek ,,,,,,
Georg Rhau  ,Rhau  ,,,,,,
Josef Rheinberger ,Rheinberger ,,,,,,
Emilios Riadis ,Riadis ,,,,,,
Federico Ricci ,Ricci ,,,,,,
Luigi Ricci ,Ricci ,,,,,,
Cesarina Ricci de Tingoli ,Ricci de Tingoli ,,,,,,
Giovanni Battista Riccio ,Battista Riccio ,,,,,,
Jean Richafort ,Richafort ,,,,,,
Ferdinand Tobias Richter ,Tobias Richter ,,,,,,
Franz Xaver Richter ,Xaver Richter ,,,,,,
Max Richter ,Richter ,,,,,,
Frank Ricotti ,Ricotti ,,,,,,
Wallingford Riegger ,Riegger ,,,,,,
Ferdinand Ries ,Ries ,,,,,,
Vittorio Rieti ,Rieti ,,,,,,
Julius Rietz ,Rietz ,,,,,,
Giovanni Antonio Rigatti ,Antonio Rigatti ,,,,,,
Henri-Joseph Rigel ,Rigel ,,,,,,
Vincenzo Righini ,Righini ,,,,,,
Wolfgang Rihm ,Rihm ,,,,,,
Knudåge Riisager ,Riisager ,,,,,,
Richard Rijnvos ,Rijnvos ,,,,,,
Terry Riley ,Riley ,,,,,,
Vincenzo da Rimini ,da Rimini ,,,,,,
Nikolai Rimsky-Korsakov ,Rimsky-Korsakov ,,,,,,
Christian Heinrich Rinck ,Heinrich Rinck ,,,,,,
Philipp Jakob Riotte ,Jakob Riotte ,,,,,,
Alberto da Ripa  ,da Ripa  ,,,,,,
André Ristic ,Ristic ,,,,,,
Giovanni Alberto Ristori ,Alberto Ristori ,,,,,,
August Gottfried Ritter ,Gottfried Ritter ,,,,,,
Johnny Rivers ,Rivers ,,,,,,
Jean Rivier ,Rivier ,,,,,,
Angela Ro Ro ,Ro Ro ,,,,,,
Curtis Roads ,Roads ,,,,,,
François Roberday ,Roberday ,,,,,,
Pierre Robert ,Robert ,,,,,,
Harry Robertson ,Robertson ,,,,,,
Thomas Robinson ,Robinson ,,,,,,
George Rochberg ,Rochberg ,,,,,,
August Röckel ,Röckel ,,,,,,
Arturo Rodas ,Rodas ,,,,,,
Pierre Rode ,Rode ,,,,,,
Nile Rodgers ,Rodgers ,,,,,,
Richard Rodgers ,Rodgers ,,,,,,
Rocco Rodio ,Rodio ,,,,,,
Joaquín Rodrigo ,Rodrigo ,,,,,,
Robert Xavier Rodriguez ,Xavier Rodriguez ,,,,,,
Jean Roger-Ducasse ,Roger-Ducasse ,,,,,,
Francesco Rognoni Taeggio ,Rognoni Taeggio ,,,,,,
Riccardo Rognoni  ,Rognoni  ,,,,,,
Philippe Rogier ,Rogier ,,,,,,
Jean Rogister ,Rogister ,,,,,,
Eduard Rohde ,Rohde ,,,,,,
Alexis Roland-Manuel ,Roland-Manuel ,,,,,,
Amadeo Roldán ,Roldán ,,,,,,
James Rolfe ,Rolfe ,,,,,,
Alessandro Rolla ,Rolla ,,,,,,
Antonio Rolla ,Rolla ,,,,,,
Johan Helmich Roman ,Helmich Roman ,,,,,,
Antonius Romanus ,Romanus ,,,,,,
Andreas Romberg ,Romberg ,,,,,,
Bernhard Romberg ,Romberg ,,,,,,
Sigmund Romberg ,Romberg ,,,,,,
Matheo Romero ,Romero ,,,,,,
Johann Theodor Römhild  ,Theodor Römhild  ,,,,,,
Julius Röntgen ,Röntgen ,,,,,,
William Michael Rooke ,Michael Rooke ,,,,,,
Joseph Willard Roosevelt ,Willard Roosevelt ,,,,,,
Guy Ropartz ,Ropartz ,,,,,,
Cipriano de Rore ,de Rore ,,,,,,
Ned Rorem ,Rorem ,,,,,,
Juventino Rosas ,Rosas ,,,,,,
David Rose ,Rose ,,,,,,
Thomas Roseingrave ,Roseingrave ,,,,,,
Hilding Rosenberg ,Rosenberg ,,,,,,
Jakob Rosenhain ,Rosenhain ,,,,,,
Johann Rosenmüller ,Rosenmüller ,,,,,,
Manuel Rosenthal ,Rosenthal ,,,,,,
Antonio Rosetti  ,Rosetti  ,,,,,,
Nikolai Roslavets ,Roslavets ,,,,,,
Arnold Rosner ,Rosner ,,,,,,
Jerry Ross ,Ross ,,,,,,
Philip Rosseter ,Rosseter ,,,,,,
Camilla de Rossi ,de Rossi ,,,,,,
Lauro Rossi ,Rossi ,,,,,,
Luigi Rossi ,Rossi ,,,,,,
Michelangelo Rossi ,Rossi ,,,,,,
Roger Rossi ,Rossi ,,,,,,
Salamone Rossi ,Rossi ,,,,,,
Gioachino Rossini ,Rossini ,,,,,,
Nino Rota ,Rota ,,,,,,
Johann Christoph Rothe ,Christoph Rothe ,,,,,,
Hans Rott ,Rott ,,,,,,
Christopher Rouse ,Rouse ,,,,,,
Jean-Jacques Rousseau ,Rousseau ,,,,,,
Albert Roussel ,Roussel ,,,,,,
Giovanni Rovetta ,Rovetta ,,,,,,
Francesco Rovigo ,Rovigo ,,,,,,
Edwin Roxburgh ,Roxburgh ,,,,,,
Pancrace Royer ,Royer ,,,,,,
Miklós Rózsa ,Rózsa ,,,,,,
Jacek Różycki ,Różycki ,,,,,,
Edmund Rubbra ,Rubbra ,,,,,,
Anton Rubinstein ,Rubinstein ,,,,,,
Nikolai Rubinstein ,Rubinstein ,,,,,,
Sharon Ruchman ,Ruchman ,,,,,,
Poul Ruders ,Ruders ,,,,,,
Dane Rudhyar ,Rudhyar ,,,,,,
Ernst Rudorff ,Rudorff ,,,,,,
Vincenzo Ruffo ,Ruffo ,,,,,,
Giovanni Maria Ruggieri ,Maria Ruggieri ,,,,,,
Carl Ruggles ,Ruggles ,,,,,,
Carl Friedrich Rungenhagen ,Friedrich Rungenhagen ,,,,,,
Conrad Rupsch ,Rupsch ,,,,,,
Claudia Rusca ,Rusca ,,,,,,
Craig Russell ,Russell ,,,,,,
Luigi Russolo ,Russolo ,,,,,,
Friedrich Wilhelm Rust ,Wilhelm Rust ,,,,,,
Giacomo Rust ,Rust ,,,,,,
Giovanni Marco Rutini ,Marco Rutini ,,,,,,
John Rutter ,Rutter ,,,,,,
Jakub Jan Ryba ,Jan Ryba ,,,,,,
Joseph Ryelandt ,Ryelandt ,,,,,,
Frederic Rzewski ,Rzewski ,,,,,,
Mart Saar ,Saar ,,,,,,
Kaija Saariaho ,Saariaho ,,,,,,
Bernardo Sabadini ,Sabadini ,,,,,,
Antonio Sacchini ,Sacchini ,,,,,,
Nicholas Sackman ,Sackman ,,,,,,
Francesco Sacrati ,Sacrati ,,,,,,
Shigeaki Saegusa ,Saegusa ,,,,,,
Harald Sigurd Johan Sæverud ,Sigurd Johan Sæverud ,,,,,,
Jacques de Saint-Luc ,de Saint-Luc ,,,,,,
Camille Saint-Saëns ,Saint-Saëns ,,,,,,
Monsieur de Sainte-Colombe ,de Sainte-Colombe ,,,,,,
Ryuichi Sakamoto ,Sakamoto ,,,,,,
Nicola Sala ,Sala ,,,,,,
Antonio de Salazar ,de Salazar ,,,,,,
Luis H. Salgado ,H. Salgado ,,,,,,
Antonio Salieri ,Salieri ,,,,,,
Aulis Sallinen ,Sallinen ,,,,,,
Erkki Salmenhaara ,Salmenhaara ,,,,,,
Johann Peter Salomon ,Peter Salomon ,,,,,,
Esa-Pekka Salonen ,Salonen ,,,,,,
Timothy Salter ,Salter ,,,,,,
Michael Salvatori ,Salvatori ,,,,,,
Spyridon Samaras ,Samaras ,,,,,,
Giovanni Battista Sammartini ,Battista Sammartini ,,,,,,
Giuseppe Sammartini ,Sammartini ,,,,,,
Giovanni Felice Sances ,Felice Sances ,,,,,,
Carlos Sandoval ,Sandoval ,,,,,,
Greg Sandow ,Sandow ,,,,,,
Jan Sandström ,Sandström ,,,,,,
Sven-David Sandström ,Sandström ,,,,,,
Sandrin  , ,,,,,,
Ramon Santos ,Santos ,,,,,,
Gaspar Sanz ,Sanz ,,,,,,
Lucio D. San Pedro ,D. San Pedro ,,,,,,
Claudio Saracini ,Saracini ,,,,,,
Pablo de Sarasate ,de Sarasate ,,,,,,
Vahram Sargsyan ,Sargsyan ,,,,,,
Domenico Sarro ,Sarro ,,,,,,
Giuseppe Sarti ,Sarti ,,,,,,
Antonio Sartorio ,Sartorio ,,,,,,
Erik Satie ,Satie ,,,,,,
Emil von Sauer ,von Sauer ,,,,,,
Henri Sauguet ,Sauguet ,,,,,,
Matthew Savage ,Savage ,,,,,,
Hiroyuki Sawano ,Sawano ,,,,,,
David Sawer ,Sawer ,,,,,,
Robert Saxton ,Saxton ,,,,,,
Fazıl Say ,Say ,,,,,,
Ahmed Adnan Saygun ,Adnan Saygun ,,,,,,
Marco Scacchi ,Scacchi ,,,,,,
Alessandro Scarlatti ,Scarlatti ,,,,,,
Domenico Scarlatti ,Scarlatti ,,,,,,
Francesco Scarlatti ,Scarlatti ,,,,,,
Giuseppe Scarlatti ,Scarlatti ,,,,,,
Pietro Filippo Scarlatti ,Filippo Scarlatti ,,,,,,
Andrea Lorenzo Scartazzini ,Lorenzo Scartazzini ,,,,,,
Giacinto Scelsi ,Scelsi ,,,,,,
Theodor von Schacht ,von Schacht ,,,,,,
Benedikt Schack  ,Schack  ,,,,,,
Pierre Schaeffer ,Schaeffer ,,,,,,
R. Murray Schafer ,Murray Schafer ,,,,,,
Christoph Schaffrath ,Schaffrath ,,,,,,
Walter Scharf ,Scharf ,,,,,,
Philipp Scharwenka ,Scharwenka ,,,,,,
Xaver Scharwenka ,Scharwenka ,,,,,,
Peter Schat ,Schat ,,,,,,
Klaus Schedl ,Schedl ,,,,,,
Johann Adolph Scheibe ,Adolph Scheibe ,,,,,,
Heinrich Scheidemann ,Scheidemann ,,,,,,
Gottfried Scheidt ,Scheidt ,,,,,,
Samuel Scheidt ,Scheidt ,,,,,,
Johann Schein ,Schein ,,,,,,
Johann Schelle ,Schelle ,,,,,,
Johannes Schenck ,Schenck ,,,,,,
Johann Baptist Schenk ,Baptist Schenk ,,,,,,
Heinrich Schenker ,Schenker ,,,,,,
Martin Scherber ,Scherber ,,,,,,
Tona Scherchen ,Scherchen ,,,,,,
Sebastian Anton Scherer ,Anton Scherer ,,,,,,
Peter Schickele ,Schickele ,,,,,,
Lalo Schifrin ,Schifrin ,,,,,,
Melchior Schildt ,Schildt ,,,,,,
Max von Schillings ,von Schillings ,,,,,,
Poul Christian Schindler ,Christian Schindler ,,,,,,
Iris ter Schiphorst ,ter Schiphorst ,,,,,,
Arnolt Schlick ,Schlick ,,,,,,
Paul de Schlözer ,de Schlözer ,,,,,,
Martin Schlumpf ,Schlumpf ,,,,,,
Johann Heinrich Schmelzer ,Heinrich Schmelzer ,,,,,,
Ludwig Schmidseder ,Schmidseder ,,,,,,
Franz Schmidt ,Schmidt ,,,,,,
Irmin Schmidt ,Schmidt ,,,,,,
Aloys Schmitt ,Schmitt ,,,,,,
Florent Schmitt ,Schmitt ,,,,,,
Joseph Schmitt ,Schmitt ,,,,,,
Artur Schnabel ,Schnabel ,,,,,,
Dieter Schnebel ,Schnebel ,,,,,,
Alfred Schnittke ,Schnittke ,,,,,,
Johann Schobert ,Schobert ,,,,,,
Othmar Schoeck ,Schoeck ,,,,,,
Arnold Schoenberg ,Schoenberg ,,,,,,
Bernhard Scholz ,Scholz ,,,,,,
Philippus Schoendorff ,Schoendorff ,,,,,,
Paul Schoenfield ,Schoenfield ,,,,,,
Johann Schop ,Schop ,,,,,,
Claude-Michel Schönberg ,Schönberg ,,,,,,
Carl Siegemund Schönebeck ,Siegemund Schönebeck ,,,,,,
Anne van Schothorst ,van Schothorst ,,,,,,
Franz Schreker ,Schreker ,,,,,,
Friedrich Schröder ,Schröder ,,,,,,
Corona Schröter ,Schröter ,,,,,,
Franz Schubert ,Schubert ,,,,,,
Erwin Schulhoff ,Schulhoff ,,,,,,
Julius Schulhoff  ,Schulhoff  ,,,,,,
Gunther Schuller ,Schuller ,,,,,,
Andrew Schultz ,Schultz ,,,,,,
Johannes Schultz ,Schultz ,,,,,,
Mark Schultz ,Schultz ,,,,,,
Svend Simon Schultz ,Simon Schultz ,,,,,,
Johann Abraham Peter Schulz ,Abraham Peter Schulz ,,,,,,
Klaus Schulze ,Schulze ,,,,,,
William Schuman ,Schuman ,,,,,,
Clara Schumann ,Schumann ,,,,,,
Robert Schumann ,Schumann ,,,,,,
Ludwig Schuncke ,Schuncke ,,,,,,
Georg Caspar Schürmann ,Caspar Schürmann ,,,,,,
Joseph Schuster ,Schuster ,,,,,,
Eduard Schütt ,Schütt ,,,,,,
Heinrich Schütz ,Schütz ,,,,,,
Joseph Schwantner ,Schwantner ,,,,,,
Wolfgang von Schweinitz ,von Schweinitz ,,,,,,
Anton Schweitzer ,Schweitzer ,,,,,,
Heinrich Schwemmer ,Schwemmer ,,,,,,
Laura Schwendinger ,Schwendinger ,,,,,,
Kurt Schwertsik ,Schwertsik ,,,,,,
Salvatore Sciarrino ,Sciarrino ,,,,,,
Antonio Scontrino ,Scontrino ,,,,,,
Cyril Scott ,Scott ,,,,,,
K. Lee Scott ,Lee Scott ,,,,,,
Gil Scott-Heron ,Scott-Heron ,,,,,,
Alexander Scriabin ,Scriabin ,,,,,,
Peter Sculthorpe ,Sculthorpe ,,,,,,
Amy Scurria ,Scurria ,,,,,,
Humphrey Searle ,Searle ,,,,,,
Simon Sechter ,Sechter ,,,,,,
Sholom Secunda ,Secunda ,,,,,,
Seedo  , ,,,,,,
Josef Seger ,Seger ,,,,,,
Leif Segerstam ,Segerstam ,,,,,,
Fritz Seitz ,Seitz ,,,,,,
Carlos Seixas ,Seixas ,,,,,,
Bernhard Sekles ,Sekles ,,,,,,
Thomas Selle ,Selle ,,,,,,
Bartolomé de Selma y Salaverde ,de Selma y Salaverde ,,,,,,
Sohail Sen ,Sen ,,,,,,
Jean Baptiste Senaillé ,Baptiste Senaillé ,,,,,,
Ramon Sender ,Sender ,,,,,,
Ludwig Senfl ,Senfl ,,,,,,
Jacob Senleches ,Senleches ,,,,,,
José Serebrier ,Serebrier ,,,,,,
Claudin de Sermisy ,de Sermisy ,,,,,,
Kazimierz Serocki ,Serocki ,,,,,,
Alexander Serov ,Serov ,,,,,,
José Serrano ,Serrano ,,,,,,
Paolo Serrao ,Serrao ,,,,,,
'John Serry, Sr. ','Serry, Sr. ',,,,,,
Adrien-François Servais ,Servais ,,,,,,
Esteban Servellón ,Servellón ,,,,,,
Claudia Sessa ,Sessa ,,,,,,
Roger Sessions ,Sessions ,,,,,,
Doc Severinsen ,Severinsen ,,,,,,
Ignaz von Seyfried ,von Seyfried ,,,,,,
